862902619928506372 1 1 [-5.228410243988037, 3.853961706161499] 
892551658487631873 1 1 [-3.462737560272217, 2.2837493419647217] 
853143461360480256 1 1 [-1.9707242250442505, 1.0478787422180176] 
918423568823840768 1 1 [-4.713057518005371, 3.49460506439209] 
731617467718610944 1 1 [-3.6724331378936768, 2.555558204650879] 
684633048483106816 1 1 [-1.9440815448760986, 1.079423189163208] 
722492930016026624 1 1 [-5.389235973358154, 4.083061218261719] 
702345480924041217 1 1 [-4.54960298538208, 3.220397710800171] 
859056671179636737 0 1 [1.950101613998413, -2.301048755645752] 
923929354610053120 1 1 [-3.710869550704956, 2.5621633529663086] 
919651889511313408 0 1 [0.9030706882476807, -1.3104310035705566] 
877816574240972802 1 1 [-4.869149208068848, 3.605642557144165] 
806888630031622148 1 1 [-2.6067399978637695, 1.5846173763275146] 
712810737811505153 0 1 [2.9950475692749023, -3.3739912509918213] 
894741372527411200 1 1 [-3.4977824687957764, 2.360124349594116] 
732682873166159872 1 1 [-1.4425818920135498, 0.6840246319770813] 
722871462915235842 1 1 [-4.333402633666992, 3.1871962547302246] 
839086335096942592 1 1 [-1.224521279335022, 0.46464091539382935] 
802576734117691392 1 1 [-2.4798474311828613, 1.5376193523406982] 
726980104090456065 1 1 [-5.268368721008301, 3.9458134174346924] 
939714200456318981 1 1 [-2.904506206512451, 1.8089137077331543] 
884901385141190657 1 1 [-3.733502149581909, 2.593661069869995] 
824024594755518464 1 1 [-5.1328125, 3.790583848953247] 
895860997054799872 1 1 [-4.836623668670654, 3.554780960083008] 
924449074568400896 1 1 [-0.8183097243309021, 0.1375439465045929] 
840225661117706240 1 1 [-4.569595813751221, 3.304201126098633] 
821997332346437632 0 1 [1.480205774307251, -2.0653860569000244] 
863886502698156032 1 1 [-4.519311904907227, 3.285220146179199] 
736082451424890881 1 1 [-1.5251595973968506, 0.821829617023468] 
821870486372155393 1 1 [-4.900355339050293, 3.626481771469116] 
914153415105753092 1 1 [-4.336250305175781, 3.146955728530884] 
712023362784989184 1 1 [-4.672653675079346, 3.4070122241973877] 
890941969404383232 0 1 [1.1479125022888184, -1.7225639820098877] 
920605091429797889 1 1 [-4.731292247772217, 3.3883485794067383] 
829756733916585984 1 1 [-4.393853187561035, 3.213667154312134] 
755115255114629124 1 1 [-4.337624549865723, 3.117096424102783] 
871437724158480385 1 1 [-3.174095392227173, 2.1654186248779297] 
900709797233864704 1 1 [-4.348865032196045, 3.1313962936401367] 
900881230580916224 1 1 [-4.845556735992432, 3.5991060733795166] 
902016654288326656 1 1 [-5.270343780517578, 3.890892267227173] 
918550230546690048 1 1 [-4.123671054840088, 2.9058244228363037] 
684751563454205952 1 1 [-3.6389811038970947, 2.5872349739074707] 
728697454175080449 1 1 [-4.819031238555908, 3.5755727291107178] 
885954652336001024 0 1 [3.1525275707244873, -3.494931936264038] 
721349486790975488 0 1 [1.4292973279953003, -2.0707757472991943] 
712994516379283457 0 1 [3.182900905609131, -3.4950551986694336] 
703292803229421568 1 1 [-4.88330602645874, 3.643306255340576] 
823321127758004224 1 1 [-5.4003448486328125, 4.034737586975098] 
823526446555602945 1 1 [-2.6526284217834473, 1.5548484325408936] 
830103394714939392 1 1 [-0.8500548005104065, 0.22496867179870605] 
710449542982819840 1 1 [-3.1805243492126465, 2.154146671295166] 
832320772295237636 1 1 [-4.969156742095947, 3.6647727489471436] 
715660361593020417 1 1 [-4.1432929039001465, 2.9506847858428955] 
828188799037497344 1 1 [-4.587149143218994, 3.3384287357330322] 
700183392969756672 1 1 [-4.6084136962890625, 3.32029128074646] 
687723279520526336 1 1 [-4.645709037780762, 3.409336566925049] 
851299799299174400 1 1 [-4.394222736358643, 3.178691864013672] 
693529529214611457 1 1 [-3.3286077976226807, 2.2125203609466553] 
823616855252336640 1 1 [-0.7309437990188599, 0.05991056561470032] 
698723413162987521 1 1 [-2.105769157409668, 1.0625150203704834] 
849109445581824001 1 1 [-3.693499803543091, 2.517007827758789] 
794191412954853380 1 1 [-4.933588027954102, 3.6565330028533936] 
835436807953215490 1 1 [-5.203001976013184, 3.9293439388275146] 
690561903580418048 1 1 [-4.578055381774902, 3.327212333679199] 
882067719184674816 0 1 [3.108569383621216, -3.5568959712982178] 
850127880029970432 1 1 [-5.2380547523498535, 3.9026224613189697] 
853859121694724096 1 1 [-4.647451877593994, 3.431788206100464] 
882363765655834624 0 1 [-0.07606184482574463, -0.719024658203125] 
921278376085803008 0 1 [1.234662413597107, -1.665848970413208] 
817523663897501696 1 1 [-3.993166208267212, 2.873197078704834] 
828966943214432256 1 1 [-3.4860916137695312, 2.2988662719726562] 
709380107203260417 1 1 [-2.277064085006714, 1.3882951736450195] 
700626309228183552 1 1 [-2.981273889541626, 1.9928739070892334] 
717042051074891776 0 1 [3.6425154209136963, -4.001858234405518] 
823971155061116928 0 1 [-0.06335851550102234, -0.43964821100234985] 
692846957883076608 1 1 [-2.0522263050079346, 1.0568561553955078] 
865488370838851585 0 1 [0.8040844202041626, -1.237117052078247] 
827027433173889024 1 1 [-5.311113357543945, 3.9956119060516357] 
837546519892877313 1 1 [-0.5900845527648926, 0.04814273118972778] 
717616608114511872 1 1 [-3.013427734375, 1.737579345703125] 
921594955138781184 0 1 [2.6218435764312744, -2.990729570388794] 
900535065507241986 1 1 [-4.785956382751465, 3.517791509628296] 
884496200661184512 1 1 [-1.3199172019958496, 0.48335713148117065] 
706657778140471298 1 1 [-3.375234603881836, 2.3030059337615967] 
821509072222650371 1 1 [-5.054762840270996, 3.7542178630828857] 
818541279554498561 1 1 [-1.1617116928100586, 0.5022380948066711] 
844090891266490368 1 1 [-4.663036823272705, 3.4119203090667725] 
845366369050865664 1 1 [-2.573967933654785, 1.612506628036499] 
900218985140113409 1 1 [-0.7231110334396362, 0.1762135922908783] 
928872445695553536 1 1 [-0.5110499262809753, -0.056977614760398865] 
728641891726548992 1 1 [-0.978185772895813, 0.29698479175567627] 
891287306786570240 1 1 [-4.544120788574219, 3.1990718841552734] 
702567925698338816 1 1 [-4.281700611114502, 3.063669204711914] 
710931422496817152 1 1 [-2.4602580070495605, 1.4788720607757568] 
810934821639884800 1 1 [-5.136768817901611, 3.8504230976104736] 
818506785938165762 1 1 [-2.383392810821533, 1.6019067764282227] 
897805587966308352 1 1 [-5.394611358642578, 4.040716171264648] 
887806971314749440 1 1 [-2.0383822917938232, 1.168839454650879] 
732652452919541762 1 1 [-4.006518840789795, 2.870194435119629] 
884593874181685248 1 1 [-1.739025354385376, 0.8964815735816956] 
940002603911602182 1 1 [-4.729708671569824, 3.4582104682922363] 
688140954750955520 1 1 [-4.191220760345459, 3.0305073261260986] 
881122257300475905 1 1 [-5.012357711791992, 3.7235612869262695] 
909499408185679872 1 1 [-4.90258264541626, 3.593027353286743] 
702578148110680064 0 1 [3.5049686431884766, -3.849144458770752] 
868555509816807426 1 1 [-0.4602013826370239, -0.059017300605773926] 
920425310855811072 1 1 [-4.7533345222473145, 3.5147860050201416] 
707769953953431553 1 1 [-5.15003776550293, 3.8382456302642822] 
932995346787168258 1 1 [-4.098952293395996, 2.906862735748291] 
862450848978399234 1 1 [-4.609466552734375, 3.377856492996216] 
903728974047584256 1 1 [-5.283012390136719, 3.9192516803741455] 
920112738856251392 1 1 [-4.8988847732543945, 3.6377522945404053] 
695187209746583552 1 1 [-4.324984073638916, 2.9820024967193604] 
726479037972013056 1 1 [-5.203640460968018, 3.9072978496551514] 
895014422128713728 1 1 [-4.804670810699463, 3.5574092864990234] 
779246918324989952 1 1 [-4.608830451965332, 3.353959083557129] 
722926421136384000 0 1 [0.5640604496002197, -1.1210463047027588] 
893085464256802816 1 1 [-4.7718939781188965, 3.529052495956421] 
910501753178791936 0 1 [2.4684131145477295, -2.9796879291534424] 
836861556390510593 1 1 [-2.3949735164642334, 1.5005278587341309] 
839919308356665344 1 1 [-5.069514274597168, 3.804217576980591] 
712979546828619776 1 1 [-2.459935426712036, 1.4790725708007812] 
725018007563603969 1 1 [-4.807713508605957, 3.5707437992095947] 
698386890005835777 1 1 [-5.077415466308594, 3.768129587173462] 
909025478672998400 1 1 [-2.728361129760742, 1.748816728591919] 
829994925437526018 1 1 [-5.34122371673584, 4.028632640838623] 
927642921008074754 1 1 [-4.758474349975586, 3.5104424953460693] 
839115018054549504 1 1 [-4.687421798706055, 3.461110830307007] 
721383037959860224 1 1 [-4.928516387939453, 3.714280128479004] 
894810169263005696 1 1 [-3.183166742324829, 2.106767177581787] 
925000460565655554 0 1 [1.93076491355896, -2.454533338546753] 
722483568413310976 0 1 [2.631582498550415, -3.126345634460449] 
883663535414300672 1 1 [-4.344566345214844, 3.095792770385742] 
822200251281002496 1 1 [-4.606256008148193, 3.3389227390289307] 
927331611049312257 1 1 [-4.498837471008301, 3.215345859527588] 
917454138933465091 1 1 [-2.899657726287842, 1.958714246749878] 
697719316645601280 1 1 [-3.9459080696105957, 2.624401092529297] 
909629620877713408 1 1 [-5.236378192901611, 3.877178430557251] 
726847431854313472 0 1 [1.2594218254089355, -1.7374448776245117] 
917370768614416385 1 1 [-3.8026983737945557, 2.71024489402771] 
889172032658845696 1 1 [-4.167135238647461, 3.037769079208374] 
926854741887541248 0 1 [3.3560843467712402, -3.836824417114258] 
873194966687916032 1 1 [-4.455025672912598, 3.237910032272339] 
725711205957046272 1 1 [-0.416105717420578, -0.2804042100906372] 
888443237324738561 1 1 [-4.033881187438965, 2.7836620807647705] 
734143833567580161 0 1 [2.348344087600708, -2.6792142391204834] 
827365466456936448 1 1 [-4.20294713973999, 2.9775753021240234] 
830033008187031552 1 1 [-3.7159252166748047, 2.5255401134490967] 
850350213286039553 1 1 [-2.5616047382354736, 1.5189104080200195] 
924332923968544768 1 1 [-3.1074960231781006, 2.0062336921691895] 
921267141009014784 1 1 [-4.875689506530762, 3.5631721019744873] 
923313011418451970 1 1 [-4.215500831604004, 3.1250317096710205] 
873511193905856513 1 1 [-3.3801565170288086, 2.3464648723602295] 
713786155305570305 1 1 [-3.559579849243164, 2.4429092407226562] 
842623742484205568 1 1 [-4.124221324920654, 2.850205898284912] 
885084629123858433 1 1 [-2.818692207336426, 1.8597002029418945] 
913433776931397633 0 1 [3.188218832015991, -3.519883155822754] 
909065472867307520 1 1 [-1.1594343185424805, 0.3202260732650757] 
688136577806016514 1 1 [-4.520776271820068, 3.249223232269287] 
834936939396677632 1 1 [-5.561800479888916, 4.187932968139648] 
684590148672077824 1 1 [-2.940422773361206, 1.9330263137817383] 
934631087237681152 1 1 [-1.628658652305603, 0.9823611378669739] 
711600744223391744 0 1 [0.7829726934432983, -1.2749526500701904] 
904997917173284864 1 1 [-4.098355770111084, 2.8693630695343018] 
917840943361003521 1 1 [-4.582840442657471, 3.2592875957489014] 
880107897958662145 1 1 [-4.542287826538086, 3.302476406097412] 
697013421414289408 1 1 [-4.98352575302124, 3.622180223464966] 
863026938704777216 0 1 [1.0730466842651367, -1.6224756240844727] 
922649898339717120 1 1 [-4.728163242340088, 3.5418035984039307] 
863756399955914753 1 1 [-0.49864450097084045, -0.09789928793907166] 
896700873983840256 1 1 [-2.87245774269104, 1.8432002067565918] 
816578051744141312 1 1 [-4.473176956176758, 3.2386629581451416] 
913163228569571329 1 1 [-3.6878976821899414, 2.5678470134735107] 
827879534900948994 1 1 [-4.987246513366699, 3.680786371231079] 
722656595553951746 0 1 [-0.08049729466438293, -0.5531169772148132] 
698947618102087680 1 1 [-4.570825576782227, 3.326744794845581] 
699685617261744128 1 1 [-2.6280336380004883, 1.5973286628723145] 
917694517922324481 1 1 [-4.407264709472656, 3.1709794998168945] 
715681844763566080 1 1 [-1.0661369562149048, 0.2362397313117981] 
833996151015747585 1 1 [-3.424220085144043, 2.3002982139587402] 
731825216184303617 1 1 [-4.044002056121826, 2.8839333057403564] 
696008220578414596 0 1 [1.0734272003173828, -1.6178457736968994] 
830109351608205312 1 1 [-4.167227268218994, 3.0180721282958984] 
900990068260835328 0 1 [1.7075088024139404, -2.1977665424346924] 
866836086215061506 0 1 [-0.07405036687850952, -0.3097640872001648] 
732378244729700352 1 1 [-4.564427375793457, 3.375591516494751] 
888958589641142272 1 1 [-3.775230884552002, 2.684624671936035] 
835627007383764992 0 1 [2.0227932929992676, -2.551276683807373] 
720022773536415745 1 1 [-4.3750319480896, 3.1160829067230225] 
711655006601125888 1 1 [-3.9296298027038574, 2.7269537448883057] 
830495474893340673 1 1 [-5.189815521240234, 3.878553628921509] 
820299303973359617 0 1 [1.6554505825042725, -2.3435587882995605] 
872507932507873280 1 1 [-1.6921169757843018, 0.864086925983429] 
871250745114230784 0 1 [2.0084517002105713, -2.452197551727295] 
716052895146319872 1 1 [-4.446760654449463, 3.0934548377990723] 
820712444435763201 1 1 [-4.943177223205566, 3.659684896469116] 
827844035083698176 0 1 [3.0399913787841797, -3.439121961593628] 
702037422339710976 1 1 [-4.940840721130371, 3.631760358810425] 
838207703596077056 1 1 [-3.8848772048950195, 2.766566038131714] 
920540607105216512 1 1 [-3.7357571125030518, 2.6703360080718994] 
909809856114171905 1 1 [-3.736616611480713, 2.5957448482513428] 
885152029563342848 1 1 [-1.979591727256775, 1.0987448692321777] 
899710883013767170 0 1 [1.4046684503555298, -1.8896820545196533] 
886730406078304257 0 1 [2.1791393756866455, -2.5453245639801025] 
931343690701918208 0 1 [1.288473129272461, -1.791511058807373] 
853265920000757760 1 1 [-5.209396839141846, 3.9244496822357178] 
752250366184620032 0 1 [0.7334908246994019, -1.3344335556030273] 
894417067394318336 1 1 [-5.270413398742676, 3.9171364307403564] 
702524431005061120 1 1 [-4.355363368988037, 3.2245066165924072] 
724217382416338944 1 1 [-5.435456275939941, 4.117969989776611] 
818167966005137409 1 1 [-2.7566471099853516, 1.7271039485931396] 
864576925334949889 1 1 [-5.369490623474121, 3.964343309402466] 
844023425010208769 1 1 [-5.198586463928223, 3.89662766456604] 
727025381153320961 1 1 [-5.20364236831665, 3.907299757003784] 
793904681701425152 0 1 [3.3844571113586426, -3.7542264461517334] 
699032054638444544 1 1 [-4.529965877532959, 3.199101209640503] 
801209298311376896 1 1 [-5.209578514099121, 3.8973705768585205] 
907073247241396225 1 1 [-5.0314717292785645, 3.759310483932495] 
706554384155447296 1 1 [-3.826922655105591, 2.704857110977173] 
912303921875623936 1 1 [-1.7417789697647095, 0.9213272929191589] 
711919107965329408 0 1 [0.4437829554080963, -1.1079375743865967] 
835837172179689472 1 1 [-5.011964321136475, 3.7298171520233154] 
725801399460745216 1 1 [-1.2498362064361572, 0.5829089879989624] 
874088779853647872 0 1 [0.2617880403995514, -0.7836453914642334] 
716884206261932032 1 1 [-5.20663595199585, 3.87203049659729] 
936685145469337600 0 1 [3.216500997543335, -3.6460416316986084] 
904897658124328960 1 1 [-1.6667553186416626, 0.718083918094635] 
684667398843047936 0 1 [3.1222751140594482, -3.6258537769317627] 
944662262563909636 1 1 [-4.484343528747559, 3.2974493503570557] 
703087927199334400 0 1 [0.011904120445251465, -0.6520581841468811] 
725257959077453824 1 1 [-5.438548564910889, 4.121894359588623] 
839254057898266625 1 1 [-4.8925652503967285, 3.55472993850708] 
716702861350993920 1 1 [-3.881558418273926, 2.7218122482299805] 
914842162776412160 1 1 [-4.665771961212158, 3.4413766860961914] 
879827272244396033 0 1 [2.869683027267456, -3.2554068565368652] 
729099946247467008 1 1 [-2.4642441272735596, 1.4019320011138916] 
874428307001008134 1 1 [-2.954061269760132, 1.8363871574401855] 
872697627267158017 1 1 [-4.615055561065674, 3.3937368392944336] 
691936808263925762 1 1 [-1.0373344421386719, 0.1394166350364685] 
834021147524075521 1 1 [-4.589472770690918, 3.4190402030944824] 
862485502141779968 1 1 [-0.7748806476593018, 0.01758354902267456] 
939769831481516032 0 1 [1.783951759338379, -2.2322826385498047] 
868869741833793536 1 1 [-4.427338600158691, 3.229499578475952] 
691878605782171648 1 1 [-1.4322140216827393, 0.6332767009735107] 
827434296306761728 1 1 [-3.933037757873535, 2.738645553588867] 
886767530328588288 1 1 [-2.962002754211426, 1.9172611236572266] 
883368108509065216 1 1 [-3.3887734413146973, 2.229510545730591] 
886363190820577281 1 1 [-1.9961191415786743, 1.0044584274291992] 
904098404799827968 1 1 [-2.563615083694458, 1.497741460800171] 
728427096763064322 1 1 [-4.944231033325195, 3.638397455215454] 
868743477474897920 1 1 [-1.144003987312317, 0.30569595098495483] 
853342211177496576 1 1 [-1.5783733129501343, 0.7277839779853821] 
849193252481884161 1 1 [-4.68535852432251, 3.3705432415008545] 
841572399011119105 1 1 [-2.1293487548828125, 1.1241943836212158] 
852691195281248257 1 1 [-5.017385005950928, 3.7323849201202393] 
