862902619928506372 1 1 [-7.534938335418701, 6.772801399230957] 
892551658487631873 1 1 [-4.574459075927734, 3.996250867843628] 
853143461360480256 1 1 [-1.9179224967956543, 1.4180529117584229] 
918423568823840768 1 1 [-3.9372425079345703, 3.7325940132141113] 
731617467718610944 1 1 [-6.55403995513916, 5.805751800537109] 
684633048483106816 1 1 [-6.849080562591553, 5.978126049041748] 
722492930016026624 1 1 [-8.512027740478516, 7.725121974945068] 
702345480924041217 1 1 [-6.723628044128418, 6.171551704406738] 
859056671179636737 0 1 [4.455158233642578, -4.348140716552734] 
923929354610053120 1 1 [-8.30663776397705, 7.620927333831787] 
919651889511313408 1 1 [-8.447737693786621, 7.733469009399414] 
877816574240972802 1 1 [-8.178349494934082, 7.375618934631348] 
806888630031622148 1 1 [-7.386306285858154, 6.712981224060059] 
712810737811505153 1 1 [-7.835660934448242, 7.080907344818115] 
894741372527411200 1 1 [-7.867928504943848, 7.316335678100586] 
732682873166159872 1 1 [-8.337785720825195, 7.897523880004883] 
722871462915235842 1 1 [-5.214455604553223, 4.674381256103516] 
839086335096942592 1 1 [-3.424290418624878, 2.793752908706665] 
802576734117691392 1 1 [-0.4622475504875183, 0.6188061237335205] 
726980104090456065 1 1 [-8.366730690002441, 7.737540245056152] 
939714200456318981 1 1 [-4.917352676391602, 4.278014183044434] 
884901385141190657 1 1 [-5.901630401611328, 5.347552299499512] 
824024594755518464 1 1 [-6.820427894592285, 6.293972015380859] 
895860997054799872 1 1 [-7.282631874084473, 6.45445442199707] 
924449074568400896 1 1 [-7.504212856292725, 6.667022705078125] 
840225661117706240 1 1 [-5.159500598907471, 5.147337913513184] 
821997332346437632 1 1 [-6.249549865722656, 5.373515605926514] 
863886502698156032 1 1 [-8.037796020507812, 7.451159477233887] 
736082451424890881 0 1 [4.730520248413086, -4.504265308380127] 
821870486372155393 1 1 [-7.758025169372559, 6.857107162475586] 
914153415105753092 1 1 [-7.786616325378418, 7.103015899658203] 
712023362784989184 1 1 [-7.646756172180176, 6.955430030822754] 
890941969404383232 1 1 [-8.142955780029297, 7.40706729888916] 
920605091429797889 1 1 [-6.943801403045654, 6.251970291137695] 
829756733916585984 1 1 [-7.913527011871338, 7.307514667510986] 
755115255114629124 1 1 [-5.21959114074707, 4.659750938415527] 
871437724158480385 1 1 [-3.2956440448760986, 3.3548195362091064] 
900709797233864704 1 1 [-8.34533405303955, 7.536954879760742] 
900881230580916224 1 1 [-7.67619514465332, 7.064998626708984] 
902016654288326656 1 1 [-2.9299371242523193, 2.1196632385253906] 
918550230546690048 1 1 [-6.191526889801025, 5.668765068054199] 
684751563454205952 1 1 [-8.355558395385742, 7.592950820922852] 
728697454175080449 1 1 [-5.051570892333984, 4.944966793060303] 
885954652336001024 1 1 [-1.6866095066070557, 1.2146612405776978] 
721349486790975488 1 1 [-5.155897617340088, 4.576516151428223] 
712994516379283457 1 1 [-8.050951957702637, 7.348580360412598] 
703292803229421568 1 1 [-5.237247943878174, 4.649257183074951] 
823321127758004224 1 1 [-8.1270170211792, 7.303792476654053] 
823526446555602945 1 1 [-7.1999640464782715, 5.973170280456543] 
830103394714939392 0 1 [3.5605947971343994, -3.4906930923461914] 
710449542982819840 1 1 [-6.491682529449463, 5.572534561157227] 
832320772295237636 1 1 [-7.896485328674316, 7.330935955047607] 
715660361593020417 1 1 [-6.074975967407227, 5.652519226074219] 
828188799037497344 1 1 [-8.321654319763184, 7.519137382507324] 
700183392969756672 1 1 [-7.951398849487305, 7.094542503356934] 
687723279520526336 1 1 [-7.850717067718506, 6.957418441772461] 
851299799299174400 1 1 [-8.426698684692383, 7.2122063636779785] 
693529529214611457 1 1 [-4.96117639541626, 4.132434368133545] 
823616855252336640 1 1 [-1.363028883934021, 0.9651306867599487] 
698723413162987521 1 1 [-2.325793504714966, 2.341325044631958] 
849109445581824001 1 1 [-6.399281024932861, 5.760229587554932] 
794191412954853380 1 1 [-4.053945541381836, 3.3346357345581055] 
835436807953215490 1 1 [-6.6669511795043945, 5.908432483673096] 
690561903580418048 1 1 [-4.88049840927124, 4.0402140617370605] 
882067719184674816 0 1 [6.456354141235352, -5.454076290130615] 
850127880029970432 1 1 [-8.183892250061035, 7.447742462158203] 
853859121694724096 1 1 [-3.838334321975708, 3.690645933151245] 
882363765655834624 1 1 [-5.116107940673828, 4.765045642852783] 
921278376085803008 1 1 [-2.792151689529419, 2.0157971382141113] 
817523663897501696 1 1 [-8.137192726135254, 7.623104572296143] 
828966943214432256 0 1 [1.430483102798462, -0.8700896501541138] 
709380107203260417 1 1 [-0.997100293636322, 0.38316479325294495] 
700626309228183552 0 1 [1.888259768486023, -0.7112685441970825] 
717042051074891776 0 1 [5.631689071655273, -4.824082374572754] 
823971155061116928 1 1 [-8.259239196777344, 7.108810901641846] 
692846957883076608 1 1 [-5.422471523284912, 4.7559661865234375] 
865488370838851585 0 1 [0.9948755502700806, -1.1323484182357788] 
827027433173889024 1 1 [-7.445045471191406, 6.652199745178223] 
837546519892877313 1 1 [-3.303729295730591, 3.28916597366333] 
717616608114511872 1 1 [-6.585427761077881, 6.136512756347656] 
921594955138781184 0 1 [3.144272565841675, -2.81443190574646] 
900535065507241986 1 1 [-8.088129997253418, 7.276055335998535] 
884496200661184512 0 1 [7.009644031524658, -5.618952751159668] 
706657778140471298 0 1 [5.801602363586426, -5.169857025146484] 
821509072222650371 1 1 [-7.685800075531006, 6.932580947875977] 
818541279554498561 1 1 [-6.827958106994629, 5.922508716583252] 
