862902619928506372 1 1 [-2.2184648513793945, 2.4122512340545654] 
892551658487631873 1 1 [-1.7121981382369995, 1.941055178642273] 
853143461360480256 1 1 [-1.5696797370910645, 1.812440037727356] 
918423568823840768 1 1 [-2.176027774810791, 2.364706516265869] 
731617467718610944 1 1 [-1.7277652025222778, 1.9696400165557861] 
684633048483106816 1 1 [-2.382840394973755, 2.5662333965301514] 
722492930016026624 1 1 [-3.504873514175415, 3.605477809906006] 
702345480924041217 1 1 [-2.0365092754364014, 2.248929500579834] 
859056671179636737 0 1 [0.8789876699447632, -0.2126876413822174] 
923929354610053120 1 1 [-2.790653944015503, 2.936131477355957] 
919651889511313408 1 1 [-2.0419178009033203, 2.2466964721679688] 
877816574240972802 1 1 [-3.297513484954834, 3.4064583778381348] 
806888630031622148 1 1 [-1.1629307270050049, 1.4473035335540771] 
712810737811505153 0 1 [1.7380313873291016, -0.8031672239303589] 
894741372527411200 1 1 [-1.729947566986084, 1.9601001739501953] 
732682873166159872 1 1 [-2.1071083545684814, 2.3100054264068604] 
722871462915235842 1 1 [-2.0011959075927734, 2.2087833881378174] 
839086335096942592 1 1 [-0.6819534301757812, 1.0319920778274536] 
802576734117691392 1 1 [-0.33234772086143494, 0.7233932018280029] 
726980104090456065 1 1 [-3.430528163909912, 3.5272419452667236] 
939714200456318981 1 1 [-1.1126796007156372, 1.4068381786346436] 
884901385141190657 1 1 [-1.3833531141281128, 1.6557453870773315] 
824024594755518464 1 1 [-2.231322765350342, 2.4366939067840576] 
895860997054799872 1 1 [-3.00526762008667, 3.1313135623931885] 
924449074568400896 0 1 [1.471276044845581, -0.639554500579834] 
840225661117706240 1 1 [-1.825175166130066, 2.044802188873291] 
821997332346437632 1 1 [-0.27042698860168457, 0.6566224098205566] 
863886502698156032 1 1 [-2.9078779220581055, 3.0438854694366455] 
736082451424890881 1 1 [-0.7369676828384399, 1.0761979818344116] 
821870486372155393 1 1 [-2.5292415618896484, 2.698634624481201] 
914153415105753092 1 1 [-2.4359426498413086, 2.6060025691986084] 
712023362784989184 1 1 [-2.3981566429138184, 2.573589563369751] 
890941969404383232 1 1 [-0.1208786889910698, 0.5381061434745789] 
920605091429797889 1 1 [-2.0503876209259033, 2.2781684398651123] 
829756733916585984 1 1 [-3.0328023433685303, 3.1626546382904053] 
755115255114629124 1 1 [-0.7131329774856567, 1.0406508445739746] 
871437724158480385 0 1 [0.9838012456893921, -0.28831204771995544] 
900709797233864704 1 1 [-2.6012961864471436, 2.761889696121216] 
900881230580916224 1 1 [-2.4742095470428467, 2.64829158782959] 
902016654288326656 1 1 [-2.420562267303467, 2.609996795654297] 
918550230546690048 1 1 [-1.3266891241073608, 1.5986251831054688] 
684751563454205952 1 1 [-2.896982431411743, 3.0298402309417725] 
728697454175080449 1 1 [-2.3206653594970703, 2.508131504058838] 
885954652336001024 1 1 [-0.22637830674648285, 0.6123327016830444] 
721349486790975488 0 1 [0.9278974533081055, -0.25018075108528137] 
712994516379283457 1 1 [-0.10105109959840775, 0.5020668506622314] 
703292803229421568 1 1 [-2.3696646690368652, 2.550713539123535] 
823321127758004224 1 1 [-3.343461751937866, 3.441167116165161] 
823526446555602945 1 1 [-1.2414753437042236, 1.5108718872070312] 
830103394714939392 1 1 [0.1448083221912384, 0.2733384370803833] 
710449542982819840 1 1 [-1.877787709236145, 2.104168653488159] 
832320772295237636 1 1 [-1.8077212572097778, 2.0308918952941895] 
715660361593020417 1 1 [-1.8744200468063354, 2.097325086593628] 
828188799037497344 1 1 [-2.473043203353882, 2.6479125022888184] 
700183392969756672 1 1 [-3.1889994144439697, 3.304232358932495] 
687723279520526336 1 1 [-2.4951443672180176, 2.67336368560791] 
851299799299174400 1 1 [-3.014648675918579, 3.1344211101531982] 
693529529214611457 1 1 [-1.277756690979004, 1.550583839416504] 
823616855252336640 1 1 [-0.778434157371521, 1.1065436601638794] 
698723413162987521 1 1 [-1.0467101335525513, 1.3478715419769287] 
849109445581824001 1 1 [-0.878095805644989, 1.2003220319747925] 
794191412954853380 1 1 [-1.9006662368774414, 2.11336350440979] 
835436807953215490 1 1 [-2.796231985092163, 2.9431443214416504] 
690561903580418048 1 1 [-2.8875603675842285, 3.017026901245117] 
882067719184674816 0 1 [1.4576117992401123, -0.6052558422088623] 
850127880029970432 1 1 [-2.5860071182250977, 2.7515528202056885] 
853859121694724096 1 1 [-2.5016376972198486, 2.6662561893463135] 
882363765655834624 1 1 [-0.6766548752784729, 1.017833948135376] 
921278376085803008 0 1 [0.5121201276779175, 0.028648734092712402] 
817523663897501696 1 1 [-2.418653726577759, 2.591481924057007] 
828966943214432256 1 1 [-1.0910022258758545, 1.3932784795761108] 
709380107203260417 1 1 [-1.18057382106781, 1.465949296951294] 
700626309228183552 0 1 [0.5499164462089539, 0.02055230736732483] 
717042051074891776 0 1 [2.087236166000366, -1.0395475625991821] 
823971155061116928 1 1 [-0.28409335017204285, 0.6659371852874756] 
692846957883076608 1 1 [-1.2398029565811157, 1.5107126235961914] 
865488370838851585 0 1 [1.1732553243637085, -0.41250649094581604] 
827027433173889024 1 1 [-3.090010166168213, 3.203979969024658] 
837546519892877313 1 1 [-0.6293861865997314, 0.9697391986846924] 
717616608114511872 1 1 [-1.7798570394515991, 2.0058069229125977] 
921594955138781184 0 1 [1.2033332586288452, -0.4374871551990509] 
900535065507241986 1 1 [-2.610926628112793, 2.768249750137329] 
884496200661184512 1 1 [-0.66306471824646, 1.0098586082458496] 
706657778140471298 1 1 [-0.42345163226127625, 0.79522705078125] 
821509072222650371 1 1 [-2.859985113143921, 2.9970779418945312] 
818541279554498561 1 1 [-1.6353977918624878, 1.8789093494415283] 
844090891266490368 1 1 [-3.244062662124634, 3.35680890083313] 
845366369050865664 1 1 [-1.2330877780914307, 1.5094311237335205] 
900218985140113409 1 1 [-0.394797146320343, 0.7695493698120117] 
928872445695553536 0 1 [0.23639775812625885, 0.21447516977787018] 
728641891726548992 0 1 [0.9958705902099609, -0.4561554491519928] 
