862902619928506372 0 1 [0.6943114995956421, -0.9242936968803406] 
892551658487631873 1 1 [-1.1552098989486694, 0.8695823550224304] 
853143461360480256 1 1 [-3.6629791259765625, 2.166027784347534] 
918423568823840768 1 1 [-4.704219341278076, 4.1519269943237305] 
731617467718610944 1 1 [-4.537154674530029, 3.961696147918701] 
684633048483106816 1 1 [-6.117677688598633, 5.501760005950928] 
722492930016026624 0 1 [1.18498694896698, -1.2188054323196411] 
702345480924041217 1 1 [-5.171931266784668, 5.708035945892334] 
859056671179636737 1 1 [-1.9076974391937256, 2.5434679985046387] 
923929354610053120 1 1 [-1.7050530910491943, 1.3762576580047607] 
919651889511313408 1 1 [-1.311111569404602, 0.9776817560195923] 
877816574240972802 1 1 [-1.4507439136505127, 1.0914347171783447] 
806888630031622148 1 1 [-1.3599048852920532, 0.8733294606208801] 
712810737811505153 1 1 [-7.593713283538818, 7.828642845153809] 
894741372527411200 0 1 [0.2818615436553955, -0.18420200049877167] 
732682873166159872 1 1 [-2.6027767658233643, 2.670074224472046] 
722871462915235842 1 1 [-2.853494644165039, 3.5093088150024414] 
839086335096942592 0 1 [2.5571634769439697, -3.6696906089782715] 
802576734117691392 1 1 [-3.1093759536743164, 2.3666634559631348] 
726980104090456065 1 1 [-0.39171651005744934, 0.7173166871070862] 
939714200456318981 1 1 [-4.674593448638916, 5.00357723236084] 
884901385141190657 1 1 [-3.9020838737487793, 3.4054160118103027] 
824024594755518464 1 1 [-5.5133280754089355, 5.501614570617676] 
895860997054799872 1 1 [-0.7035465836524963, 0.02276322804391384] 
924449074568400896 1 1 [-5.572200298309326, 5.296902656555176] 
840225661117706240 1 1 [-1.3135062456130981, 1.3022953271865845] 
821997332346437632 1 1 [-0.10002390295267105, 0.6586965918540955] 
863886502698156032 1 1 [-2.6524388790130615, 2.9247336387634277] 
736082451424890881 1 1 [-3.190200090408325, 3.068697929382324] 
821870486372155393 1 1 [-0.7948922514915466, -0.03057718463242054] 
914153415105753092 0 1 [0.5426595211029053, 0.00799991749227047] 
712023362784989184 0 1 [-0.29122740030288696, -0.6604695320129395] 
890941969404383232 1 1 [-4.1535539627075195, 3.9732885360717773] 
920605091429797889 0 1 [1.7674643993377686, -2.1527597904205322] 
