862902619928506372 1 1 [-4.630061626434326, 4.963283538818359] 
892551658487631873 1 1 [-2.96191143989563, 3.1716299057006836] 
853143461360480256 0 1 [0.12770836055278778, -0.11454416811466217] 
918423568823840768 1 1 [-3.0495762825012207, 3.2761619091033936] 
731617467718610944 1 1 [-2.271449089050293, 2.4378299713134766] 
684633048483106816 1 1 [-5.805140018463135, 6.145700931549072] 
722492930016026624 1 1 [-5.1521830558776855, 5.500758647918701] 
702345480924041217 1 1 [-4.080668926239014, 4.3755574226379395] 
859056671179636737 0 1 [1.1295135021209717, -1.1306568384170532] 
923929354610053120 1 1 [-3.797602891921997, 4.05668830871582] 
919651889511313408 1 1 [-6.4622979164123535, 6.854823589324951] 
877816574240972802 1 1 [-3.84800124168396, 4.1211628913879395] 
806888630031622148 1 1 [-3.7010533809661865, 3.9575741291046143] 
712810737811505153 1 1 [-4.468732833862305, 4.794388771057129] 
894741372527411200 1 1 [-3.84968900680542, 4.111717224121094] 
732682873166159872 1 1 [-3.899142265319824, 4.183622360229492] 
722871462915235842 1 1 [-3.361725330352783, 3.6165671348571777] 
839086335096942592 1 1 [-0.9210099577903748, 0.988008439540863] 
802576734117691392 1 1 [-1.8546861410140991, 1.9933173656463623] 
726980104090456065 1 1 [-4.141961097717285, 4.442146301269531] 
939714200456318981 1 1 [-4.05310583114624, 4.354123592376709] 
884901385141190657 1 1 [-5.168455123901367, 5.510980129241943] 
824024594755518464 1 1 [-3.750546455383301, 4.0122175216674805] 
895860997054799872 1 1 [-3.2489583492279053, 3.471142292022705] 
924449074568400896 1 1 [-2.9393932819366455, 3.161699056625366] 
840225661117706240 1 1 [-3.7122509479522705, 3.99294114112854] 
821997332346437632 1 1 [-2.7602264881134033, 2.954836368560791] 
863886502698156032 1 1 [-4.476995944976807, 4.7729034423828125] 
736082451424890881 0 1 [2.7173871994018555, -2.7464535236358643] 
821870486372155393 1 1 [-3.844670057296753, 4.133299350738525] 
914153415105753092 1 1 [-3.507303237915039, 3.750241994857788] 
712023362784989184 1 1 [-4.184378623962402, 4.4719390869140625] 
890941969404383232 1 1 [-3.9622461795806885, 4.25548791885376] 
920605091429797889 1 1 [-1.6445685625076294, 1.752966284751892] 
829756733916585984 1 1 [-4.4942779541015625, 4.823494911193848] 
755115255114629124 1 1 [-2.4559390544891357, 2.6312649250030518] 
871437724158480385 1 1 [-3.749917507171631, 4.030477046966553] 
900709797233864704 1 1 [-5.087270736694336, 5.450684070587158] 
900881230580916224 1 1 [-3.7481753826141357, 4.002501010894775] 
902016654288326656 1 1 [-3.5378429889678955, 3.7837281227111816] 
918550230546690048 1 1 [-6.7074785232543945, 7.113243103027344] 
684751563454205952 1 1 [-4.72146463394165, 5.06587028503418] 
728697454175080449 1 1 [-6.320559024810791, 6.693968296051025] 
885954652336001024 1 1 [-3.2351455688476562, 3.4805757999420166] 
721349486790975488 1 1 [-3.052267074584961, 3.2796452045440674] 
712994516379283457 1 1 [-4.6678056716918945, 5.003577709197998] 
703292803229421568 1 1 [-4.425986289978027, 4.7466559410095215] 
823321127758004224 1 1 [-3.795832633972168, 4.064624309539795] 
823526446555602945 1 1 [-4.243919372558594, 4.552093505859375] 
830103394714939392 1 1 [-2.4742465019226074, 2.6065120697021484] 
710449542982819840 1 1 [-3.5543859004974365, 3.7967660427093506] 
832320772295237636 1 1 [-4.892697334289551, 5.244972229003906] 
715660361593020417 1 1 [-4.213841438293457, 4.52330207824707] 
828188799037497344 1 1 [-3.339952230453491, 3.5655791759490967] 
700183392969756672 1 1 [-3.84329891204834, 4.106172561645508] 
687723279520526336 1 1 [-4.308579921722412, 4.616944789886475] 
851299799299174400 1 1 [-3.9670445919036865, 4.2577595710754395] 
693529529214611457 1 1 [-3.3276383876800537, 3.5759105682373047] 
823616855252336640 0 1 [0.27710360288619995, -0.2759144604206085] 
698723413162987521 1 1 [-0.49122732877731323, 0.5309751629829407] 
849109445581824001 1 1 [-3.078104257583618, 3.30814790725708] 
794191412954853380 1 1 [-4.512451171875, 4.838963031768799] 
835436807953215490 1 1 [-4.068567752838135, 4.357773780822754] 
690561903580418048 1 1 [-2.5994045734405518, 2.7804739475250244] 
882067719184674816 0 1 [3.0685930252075195, -3.105314016342163] 
850127880029970432 1 1 [-4.464250564575195, 4.7897796630859375] 
853859121694724096 1 1 [-3.346071481704712, 3.575183391571045] 
882363765655834624 1 1 [-2.9710066318511963, 3.195342540740967] 
921278376085803008 1 1 [-0.2950074374675751, 0.3257509171962738] 
817523663897501696 1 1 [-4.31504487991333, 4.622865676879883] 
828966943214432256 1 1 [-0.6577103734016418, 0.7070735096931458] 
709380107203260417 1 1 [-3.3663549423217773, 3.567202091217041] 
700626309228183552 1 1 [-1.8073564767837524, 1.9442096948623657] 
717042051074891776 0 1 [0.0830206647515297, -0.07542684674263] 
823971155061116928 1 1 [-3.190887928009033, 3.416978359222412] 
692846957883076608 0 1 [2.230919361114502, -2.27461838722229] 
865488370838851585 0 1 [2.4674479961395264, -2.496926784515381] 
827027433173889024 1 1 [-4.780241012573242, 5.127331256866455] 
837546519892877313 1 1 [-3.0176596641540527, 3.228867530822754] 
717616608114511872 1 1 [-3.6257307529449463, 3.8656184673309326] 
921594955138781184 0 1 [1.7216342687606812, -1.734536051750183] 
900535065507241986 1 1 [-3.847025156021118, 4.109618663787842] 
884496200661184512 1 1 [-0.060615673661231995, 0.0867529883980751] 
706657778140471298 0 1 [1.6747130155563354, -1.693068504333496] 
821509072222650371 1 1 [-3.9301469326019287, 4.218128204345703] 
818541279554498561 1 1 [-4.1626691818237305, 4.451837539672852] 
844090891266490368 1 1 [-4.601478099822998, 4.932973861694336] 
845366369050865664 1 1 [-1.5660353899002075, 1.6793115139007568] 
900218985140113409 1 1 [-1.3444743156433105, 1.4373736381530762] 
928872445695553536 0 1 [0.7868069410324097, -0.8065336346626282] 
728641891726548992 1 1 [-0.5530047416687012, 0.5956240296363831] 
891287306786570240 1 1 [-3.131711959838867, 3.3485631942749023] 
702567925698338816 1 1 [-0.06447110325098038, 0.08126804232597351] 
710931422496817152 1 1 [-4.319465637207031, 4.632622241973877] 
810934821639884800 1 1 [-4.691404342651367, 5.032402515411377] 
818506785938165762 1 1 [-4.490009784698486, 4.815327167510986] 
897805587966308352 1 1 [-4.067524433135986, 4.358475208282471] 
887806971314749440 1 1 [-4.145521640777588, 4.453261852264404] 
732652452919541762 1 1 [-4.216629505157471, 4.526909828186035] 
884593874181685248 1 1 [-3.713810443878174, 3.9968631267547607] 
940002603911602182 1 1 [-3.0570521354675293, 3.2713301181793213] 
688140954750955520 1 1 [-4.829397678375244, 5.17948579788208] 
881122257300475905 1 1 [-2.9993460178375244, 3.2099578380584717] 
909499408185679872 1 1 [-5.8051958084106445, 6.188582420349121] 
702578148110680064 0 1 [2.7770540714263916, -2.8081538677215576] 
868555509816807426 1 1 [-4.094070911407471, 4.393704891204834] 
920425310855811072 1 1 [-2.9519217014312744, 3.160499095916748] 
707769953953431553 1 1 [-3.434375286102295, 3.67193865776062] 
932995346787168258 1 1 [-3.815760374069214, 4.075195789337158] 
862450848978399234 1 1 [-1.8988826274871826, 2.0350165367126465] 
903728974047584256 1 1 [-4.645206928253174, 4.983393669128418] 
920112738856251392 1 1 [-5.495115280151367, 5.8288140296936035] 
695187209746583552 1 1 [-4.440155029296875, 4.763760566711426] 
726479037972013056 1 1 [-4.485897064208984, 4.812907695770264] 
895014422128713728 1 1 [-4.833305358886719, 5.133268356323242] 
779246918324989952 1 1 [-4.842105388641357, 5.192095756530762] 
722926421136384000 1 1 [-2.5665457248687744, 2.758683681488037] 
893085464256802816 1 1 [-4.388488292694092, 4.707476615905762] 
910501753178791936 1 1 [-0.9281742572784424, 1.0073567628860474] 
836861556390510593 1 1 [-4.516458034515381, 4.844809055328369] 
839919308356665344 1 1 [-4.356481075286865, 4.671151161193848] 
712979546828619776 1 1 [-0.768311083316803, 0.8134722709655762] 
725018007563603969 1 1 [-0.727899968624115, 0.7793099284172058] 
698386890005835777 1 1 [-3.7778751850128174, 4.063394069671631] 
909025478672998400 1 1 [-4.013736724853516, 4.312680721282959] 
829994925437526018 1 1 [-3.848264455795288, 4.115128993988037] 
927642921008074754 1 1 [-4.531603813171387, 4.8579912185668945] 
